entity_id,state,last_changed
sensor.sunvec_potencia_ct,-16888,2025-03-13T03:14:49.307Z
sensor.sunvec_potencia_ct,-16564,2025-03-13T03:15:49.296Z
sensor.sunvec_potencia_ct,-16736,2025-03-13T03:16:49.334Z
sensor.sunvec_potencia_ct,-16648,2025-03-13T03:17:49.283Z
sensor.sunvec_potencia_ct,-16532,2025-03-13T03:18:49.282Z
sensor.sunvec_potencia_ct,-16900,2025-03-13T03:19:49.297Z
sensor.sunvec_potencia_ct,-16840,2025-03-13T03:20:49.309Z
sensor.sunvec_potencia_ct,-16512,2025-03-13T03:21:49.313Z
sensor.sunvec_potencia_ct,-16948,2025-03-13T03:22:49.295Z
sensor.sunvec_potencia_ct,-16740,2025-03-13T03:23:49.277Z
sensor.sunvec_potencia_ct,-16544,2025-03-13T03:24:49.300Z
sensor.sunvec_potencia_ct,-16900,2025-03-13T03:25:49.295Z
sensor.sunvec_potencia_ct,-16820,2025-03-13T03:26:49.289Z
sensor.sunvec_potencia_ct,-16736,2025-03-13T03:27:49.287Z
sensor.sunvec_potencia_ct,-5916,2025-03-13T03:28:49.277Z
sensor.sunvec_potencia_ct,-5756,2025-03-13T03:29:49.276Z
sensor.sunvec_potencia_ct,-5768,2025-03-13T03:30:49.266Z
sensor.sunvec_potencia_ct,-5960,2025-03-13T03:31:49.292Z
sensor.sunvec_potencia_ct,-5912,2025-03-13T03:32:49.299Z
sensor.sunvec_potencia_ct,-5520,2025-03-13T03:33:49.296Z
sensor.sunvec_potencia_ct,-5812,2025-03-13T03:34:49.282Z
sensor.sunvec_potencia_ct,-5776,2025-03-13T03:35:49.269Z
sensor.sunvec_potencia_ct,-5556,2025-03-13T03:36:49.278Z
sensor.sunvec_potencia_ct,-5784,2025-03-13T03:37:49.285Z
sensor.sunvec_potencia_ct,-5840,2025-03-13T03:38:49.284Z
sensor.sunvec_potencia_ct,-5712,2025-03-13T03:39:49.280Z
sensor.sunvec_potencia_ct,-7948,2025-03-13T03:40:49.276Z
sensor.sunvec_potencia_ct,-8040,2025-03-13T03:41:49.260Z
sensor.sunvec_potencia_ct,-7820,2025-03-13T03:42:49.274Z
sensor.sunvec_potencia_ct,-8092,2025-03-13T03:43:49.253Z
sensor.sunvec_potencia_ct,-8100,2025-03-13T03:44:49.269Z
sensor.sunvec_potencia_ct,-7956,2025-03-13T03:45:49.269Z
sensor.sunvec_potencia_ct,-7792,2025-03-13T03:46:49.287Z
sensor.sunvec_potencia_ct,-7608,2025-03-13T03:47:49.266Z
sensor.sunvec_potencia_ct,-7484,2025-03-13T03:48:49.253Z
sensor.sunvec_potencia_ct,-5928,2025-03-13T03:49:49.261Z
sensor.sunvec_potencia_ct,-5900,2025-03-13T03:50:49.250Z
sensor.sunvec_potencia_ct,-5776,2025-03-13T03:51:49.264Z
sensor.sunvec_potencia_ct,-5908,2025-03-13T03:52:49.264Z
sensor.sunvec_potencia_ct,-5940,2025-03-13T03:53:49.275Z
sensor.sunvec_potencia_ct,-5632,2025-03-13T03:54:49.261Z
sensor.sunvec_potencia_ct,-5812,2025-03-13T03:55:49.260Z
sensor.sunvec_potencia_ct,-5860,2025-03-13T03:56:49.258Z
sensor.sunvec_potencia_ct,-5632,2025-03-13T03:57:49.238Z
sensor.sunvec_potencia_ct,-5920,2025-03-13T03:58:49.257Z
sensor.sunvec_potencia_ct,-5980,2025-03-13T03:59:49.259Z
sensor.sunvec_potencia_ct,-5804,2025-03-13T04:00:49.269Z
sensor.sunvec_potencia_ct,-5932,2025-03-13T04:01:49.250Z
sensor.sunvec_potencia_ct,-5880,2025-03-13T04:02:49.277Z
sensor.sunvec_potencia_ct,-5604,2025-03-13T04:03:49.275Z
sensor.sunvec_potencia_ct,-5976,2025-03-13T04:04:49.255Z
sensor.sunvec_potencia_ct,-5992,2025-03-13T04:05:49.262Z
sensor.sunvec_potencia_ct,-5920,2025-03-13T04:06:49.249Z
sensor.sunvec_potencia_ct,-6056,2025-03-13T04:07:49.248Z
