entity_id,state,last_changed
sensor.sunvec_potencia_paneles_slave_1,8026.0,2025-03-13T10:44:45.298Z
sensor.sunvec_potencia_paneles_slave_1,4990.0,2025-03-13T10:45:45.307Z
sensor.sunvec_potencia_paneles_slave_1,3965.0,2025-03-13T10:46:45.320Z
sensor.sunvec_potencia_paneles_slave_1,2805.0,2025-03-13T10:47:45.307Z
sensor.sunvec_potencia_paneles_slave_1,2414.0,2025-03-13T10:48:45.304Z
sensor.sunvec_potencia_paneles_slave_1,2282.0,2025-03-13T10:49:45.332Z
sensor.sunvec_potencia_paneles_slave_1,2318.0,2025-03-13T10:50:45.297Z
sensor.sunvec_potencia_paneles_slave_1,2650.0,2025-03-13T10:51:45.282Z
sensor.sunvec_potencia_paneles_slave_1,3027.0,2025-03-13T10:52:45.286Z
sensor.sunvec_potencia_paneles_slave_1,2866.0,2025-03-13T10:53:45.306Z
sensor.sunvec_potencia_paneles_slave_1,2769.0,2025-03-13T10:54:45.284Z
sensor.sunvec_potencia_paneles_slave_1,2534.0,2025-03-13T10:55:45.284Z
sensor.sunvec_potencia_paneles_slave_1,2286.0,2025-03-13T10:56:45.420Z
sensor.sunvec_potencia_paneles_slave_1,2108.0,2025-03-13T10:57:45.289Z
sensor.sunvec_potencia_paneles_slave_1,1847.0,2025-03-13T10:58:45.284Z
sensor.sunvec_potencia_paneles_slave_1,1636.0,2025-03-13T10:59:45.281Z
sensor.sunvec_potencia_paneles_slave_1,1435.0,2025-03-13T11:00:45.323Z
sensor.sunvec_potencia_paneles_slave_1,1278.0,2025-03-13T11:01:45.289Z
sensor.sunvec_potencia_paneles_slave_1,1121.0,2025-03-13T11:02:45.276Z
sensor.sunvec_potencia_paneles_slave_1,1011.0,2025-03-13T11:03:45.295Z
sensor.sunvec_potencia_paneles_slave_1,944.0,2025-03-13T11:04:45.279Z
sensor.sunvec_potencia_paneles_slave_1,1025.0,2025-03-13T11:05:45.272Z
sensor.sunvec_potencia_paneles_slave_1,1307.0,2025-03-13T11:06:45.328Z
sensor.sunvec_potencia_paneles_slave_1,1926.0,2025-03-13T11:07:45.273Z
sensor.sunvec_potencia_paneles_slave_1,2508.0,2025-03-13T11:08:45.270Z
sensor.sunvec_potencia_paneles_slave_1,2824.0,2025-03-13T11:09:45.304Z
sensor.sunvec_potencia_paneles_slave_1,3058.0,2025-03-13T11:10:45.274Z
sensor.sunvec_potencia_paneles_slave_1,3704.0,2025-03-13T11:11:45.272Z
sensor.sunvec_potencia_paneles_slave_1,4691.0,2025-03-13T11:12:45.280Z
sensor.sunvec_potencia_paneles_slave_1,4543.0,2025-03-13T11:13:45.283Z
